Frecuencia (Hz)	Nivel (dB)
3205.755615	-38.262436
3208.447266	-38.323257
3211.138916	-38.383789
3213.830566	-38.443878
3216.522217	-38.503410
3219.213867	-38.562370
3221.905518	-38.620674
3224.597168	-38.678112
3227.288818	-38.734592
3229.980469	-38.790031
3232.672119	-38.844257
3235.363770	-38.897213
3238.055420	-38.948849
3240.747070	-38.998932
3243.438721	-39.047348
3246.130371	-39.094025
3248.822021	-39.138882
3251.513672	-39.181793
3254.205322	-39.222675
3256.896973	-39.261330
3259.588623	-39.297642
3262.280273	-39.331715
3264.971924	-39.363384
3267.663574	-39.392475
3270.355225	-39.418892
3273.046875	-39.442726
3275.738525	-39.463917
3278.430176	-39.482262
3281.121826	-39.497749
3283.813477	-39.510406
3286.505127	-39.520283
3289.196777	-39.527222
3291.888428	-39.531254
3294.580078	-39.532410
3297.271729	-39.530773
3299.963379	-39.526264
3302.655029	-39.518841
3305.346680	-39.508774
3308.038330	-39.496033
3310.729980	-39.480595
3313.421631	-39.462471
3316.113281	-39.441914
3318.804932	-39.418941
3321.496582	-39.393600
3324.188232	-39.365932
3326.879883	-39.336143
3329.571533	-39.304359
3332.263184	-39.270531
3334.954834	-39.234894
3337.646484	-39.197498
3340.338135	-39.158424
3343.029785	-39.117825
3345.721436	-39.075848
3348.413086	-39.032574
3351.104736	-38.988060
3353.796387	-38.942432
3356.488037	-38.895885
3359.179688	-38.848442
3361.871338	-38.800255
3364.562988	-38.751373
3367.254639	-38.701874
3369.946289	-38.651932
3372.637939	-38.601658
3375.329590	-38.551064
3378.021240	-38.500290
3380.712891	-38.449387
3383.404541	-38.398376
3386.096191	-38.347466
3388.787842	-38.296722
3391.479492	-38.246140
3394.171143	-38.195824
3396.862793	-38.145817
3399.554443	-38.096176
3402.246094	-38.047001
3404.937744	-37.998272
3407.629395	-37.950146
3410.321045	-37.902664
3413.012695	-37.855808
3415.704346	-37.809658
3418.395996	-37.764229
3421.087646	-37.719582
3423.779297	-37.675751
3426.470947	-37.632751
3429.162598	-37.590652
3431.854248	-37.549469
3434.545898	-37.509254
3437.237549	-37.470043
3439.929199	-37.431789
3442.620850	-37.394577
3445.312500	-37.358398
3448.004150	-37.323284
3450.695801	-37.289249
3453.387451	-37.256298
3456.079102	-37.224480
3458.770752	-37.193802
3461.462402	-37.164291
3464.154053	-37.135944
3466.845703	-37.108765
3469.537354	-37.082794
3472.229004	-37.057991
3474.920654	-37.034397
3477.612305	-37.012009
3480.303955	-36.990852
3482.995605	-36.970894
3485.687256	-36.952171
3488.378906	-36.934704
3491.070557	-36.918453
3493.762207	-36.903442
3496.453857	-36.889694
3499.145508	-36.877193
3501.837158	-36.865948
3504.528809	-36.855976
3507.220459	-36.847248
3509.912109	-36.839783
3512.603760	-36.833588
3515.295410	-36.828667
3517.987061	-36.824993
3520.678711	-36.822571
3523.370361	-36.821400
3526.062012	-36.821484
3528.753662	-36.822819
3531.445312	-36.825401
3534.136963	-36.829224
3536.828613	-36.834297
3539.520264	-36.840611
3542.211914	-36.848164
3544.903564	-36.856930
3547.595215	-36.866928
3550.286865	-36.878151
3552.978516	-36.890602
3555.670166	-36.904274
3558.361816	-36.919144
3561.053467	-36.935211
3563.745117	-36.952496
3566.436768	-36.970970
3569.128418	-36.990631
3571.820068	-37.011456
3574.511719	-37.033440
3577.203369	-37.056591
3579.895020	-37.080891
3582.586670	-37.106316
3585.278320	-37.132862
3587.969971	-37.160519
3590.661621	-37.189274
3593.353271	-37.219116
3596.044922	-37.250034
3598.736572	-37.282017
3601.428223	-37.315060
3604.119873	-37.349140
3606.811523	-37.384243
3609.503174	-37.420376
3612.194824	-37.457516
3614.886475	-37.495605
3617.578125	-37.534618
3620.269775	-37.574585
3622.961426	-37.615440
3625.653076	-37.657166
3628.344727	-37.699780
3631.036377	-37.743206
3633.728027	-37.787472
3636.419678	-37.832535
3639.111328	-37.878384
3641.802979	-37.924957
3644.494629	-37.972210
3647.186279	-38.020134
3649.877930	-38.068729
3652.569580	-38.117882
3655.261230	-38.167603
3657.952881	-38.217873
3660.644531	-38.268620
3663.336182	-38.319839
3666.027832	-38.371464
3668.719482	-38.423431
3671.411133	-38.475700
3674.102783	-38.528221
3676.794434	-38.580975
3679.486084	-38.633904
3682.177734	-38.686951
3684.869385	-38.740082
3687.561035	-38.793182
3690.252686	-38.846191
3692.944336	-38.899078
3695.635986	-38.951782
3698.327637	-39.004253
3701.019287	-39.056442
3703.710938	-39.108250
3706.402588	-39.159576
3709.094238	-39.210350
3711.785889	-39.260563
3714.477539	-39.310127
3717.169189	-39.358967
3719.860840	-39.406963
3722.552490	-39.454052
3725.244141	-39.500221
3727.935791	-39.545338
3730.627441	-39.589344
3733.319092	-39.632172
3736.010742	-39.673691
3738.702393	-39.713894
3741.394043	-39.752728
3744.085693	-39.790108
3746.777344	-39.825874
3749.468994	-39.860020
3752.160645	-39.892517
3754.852295	-39.923279
3757.543945	-39.952240
3760.235596	-39.979317
3762.927246	-40.004482
3765.618896	-40.027718
3768.310547	-40.048927
3771.002197	-40.068199
3773.693848	-40.085304
3776.385498	-40.100304
3779.077148	-40.113216
3781.768799	-40.123993
3784.460449	-40.132538
3787.152100	-40.138935
3789.843750	-40.143185
3792.535400	-40.145237
3795.227051	-40.145123
3797.918701	-40.142879
3800.610352	-40.138493
3803.302002	-40.132008
3805.993652	-40.123417
3808.685303	-40.112720
3811.376953	-40.100121
3814.068604	-40.085491
3816.760254	-40.068932
3819.451904	-40.050488
3822.143555	-40.030220
3824.835205	-40.008209
3827.526855	-39.984501
3830.218506	-39.959103
3832.910156	-39.932163
3835.601807	-39.903652
3838.293457	-39.873760
3840.985107	-39.842487
3843.676758	-39.809875
3846.368408	-39.775978
3849.060059	-39.741009
3851.751709	-39.704937
3854.443359	-39.667816
3857.135010	-39.629749
3859.826660	-39.590824
3862.518311	-39.551041
3865.209961	-39.510609
3867.901611	-39.469524
3870.593262	-39.427792
3873.284912	-39.385529
3875.976562	-39.342819
3878.668213	-39.299679
3881.359863	-39.256260
3884.051514	-39.212582
3886.743164	-39.168636
3889.434814	-39.124546
3892.126465	-39.080364
3894.818115	-39.036095
3897.509766	-38.991882
3900.201416	-38.947723
3902.893066	-38.903641
3905.584717	-38.859753
3908.276367	-38.815990
3910.968018	-38.772469
3913.659668	-38.729275
3916.351318	-38.686401
3919.042969	-38.643864
3921.734619	-38.601734
3924.426270	-38.559986
3927.117920	-38.518726
3929.809570	-38.477940
3932.501221	-38.437683
3935.192871	-38.397984
3937.884521	-38.358845
3940.576172	-38.320354
3943.267822	-38.282478
3945.959473	-38.245193
3948.651123	-38.208603
3951.342773	-38.172695
3954.034424	-38.137482
3956.726074	-38.103012
3959.417725	-38.069275
3962.109375	-38.036327
3964.801025	-38.004162
3967.492676	-37.972782
3970.184326	-37.942211
3972.875977	-37.912449
3975.567627	-37.883514
3978.259277	-37.855381
3980.950928	-37.828106
3983.642578	-37.801712
3986.334229	-37.776180
3989.025879	-37.751518
3991.717529	-37.727737
3994.409180	-37.704857
3997.100830	-37.682899
3999.792480	-37.661854
4002.484131	-37.641674
4005.175781	-37.622440
4007.867432	-37.604134
4010.559082	-37.586716
4013.250732	-37.570248
4015.942383	-37.554691
4018.634033	-37.540092
4021.325684	-37.526421
4024.017334	-37.513668
4026.708984	-37.501842
4029.400635	-37.490993
4032.092285	-37.481083
4034.783936	-37.472122
4037.475586	-37.464138
4040.167236	-37.457085
4042.858887	-37.450977
4045.550537	-37.445835
4048.242188	-37.441643
4050.933838	-37.438374
4053.625488	-37.436062
4056.317139	-37.434700
4059.008789	-37.434288
4061.700439	-37.434807
4064.392090	-37.436295
4067.083740	-37.438709
4069.775391	-37.442066
4072.467041	-37.446339
4075.158691	-37.451561
4077.850342	-37.457699
4080.541992	-37.464771
4083.233643	-37.472775
4085.925293	-37.481728
4088.616943	-37.491596
4091.308594	-37.502373
4094.000244	-37.514069
4096.691895	-37.526703
4099.383545	-37.540215
4102.075195	-37.554642
4104.766846	-37.569977
4107.458496	-37.586197
4110.150146	-37.603313
4112.841797	-37.621315
4115.533447	-37.640213
4118.225098	-37.659969
4120.916748	-37.680592
4123.608398	-37.702061
4126.300049	-37.724396
4128.991699	-37.747547
4131.683350	-37.771549
4134.375000	-37.796406
4137.066650	-37.822071
4139.758301	-37.848541
4142.449951	-37.875835
4145.141602	-37.903931
4147.833252	-37.932816
4150.524902	-37.962513
4153.216553	-37.992962
4155.908203	-38.024151
4158.599854	-38.056099
4161.291504	-38.088787
4163.983154	-38.122181
4166.674805	-38.156281
4169.366455	-38.191097
4172.058105	-38.226582
4174.749756	-38.262749
4177.441406	-38.299583
4180.133057	-38.337036
4182.824707	-38.375153
4185.516357	-38.413868
4188.208008	-38.453159
4190.899658	-38.493015
4193.591309	-38.533409
4196.282959	-38.574360
4198.974609	-38.615810
4201.666260	-38.657734
4204.357910	-38.700153
4207.049561	-38.743008
4209.741211	-38.786301
4212.432861	-38.829967
4215.124512	-38.874016
4217.816162	-38.918392
4220.507812	-38.963081
4223.199463	-39.008057
4225.891113	-39.053288
4228.582764	-39.098766
4231.274414	-39.144417
4233.966064	-39.190220
4236.657715	-39.236126
4239.349365	-39.282166
4242.041016	-39.328300
4244.732666	-39.374424
4247.424316	-39.420494
4250.115967	-39.466541
4252.807617	-39.512463
4255.499268	-39.558247
4258.190918	-39.603855
4260.882568	-39.649220
4263.574219	-39.694378
4266.265869	-39.739204
4268.957520	-39.783627
4271.649170	-39.827686
4274.340820	-39.871284
4277.032471	-39.914379
4279.724121	-39.956924
4282.415771	-39.998890
4285.107422	-40.040161
4287.799072	-40.080776
4290.490723	-40.120686
4293.182373	-40.159740
4295.874023	-40.198021
4298.565674	-40.235394
4301.257324	-40.271774
4303.948975	-40.307159
4306.640625	-40.341599
4309.332275	-40.374947
4312.023926	-40.407120
4314.715576	-40.438133
4317.407227	-40.467911
4320.098877	-40.496445
4322.790527	-40.523693
4325.482178	-40.549614
4328.173828	-40.574100
4330.865479	-40.597214
4333.557129	-40.618889
4336.248779	-40.639111
4338.940430	-40.657768
4341.632080	-40.674919
4344.323730	-40.690502
4347.015381	-40.704575
4349.707031	-40.716984
4352.398682	-40.727798
4355.090332	-40.737007
4357.781982	-40.744583
4360.473633	-40.750519
4363.165283	-40.754784
4365.856934	-40.757462
4368.548584	-40.758511
4371.240234	-40.757835
4373.931885	-40.755589
4376.623535	-40.751774
4379.315186	-40.746349
4382.006836	-40.739315
4384.698486	-40.730701
4387.390137	-40.720646
4390.081787	-40.709064
4392.773438	-40.695930
4395.465088	-40.681370
4398.156738	-40.665462
4400.848389	-40.648144
4403.540039	-40.629425
4406.231689	-40.609497
4408.923340	-40.588291
4411.614990	-40.565784
4414.306641	-40.542133
4416.998291	-40.517384
4419.689941	-40.491489
4422.381592	-40.464542
4425.073242	-40.436680
4427.764893	-40.407806
4430.456543	-40.377987
4433.148193	-40.347359
4435.839844	-40.315891
4438.531494	-40.283665
4441.223145	-40.250732
4443.914795	-40.217178
4446.606445	-40.182915
4449.298096	-40.148079
4451.989746	-40.112785
4454.681396	-40.076977
4457.373047	-40.040703
4460.064697	-40.004017
4462.756348	-39.966988
4465.447998	-39.929665
4468.139648	-39.892113
4470.831299	-39.854290
4473.522949	-39.816265
4476.214600	-39.778095
4478.906250	-39.739796
4481.597900	-39.701439
4484.289551	-39.663059
4486.981201	-39.624649
4489.672852	-39.586231
4492.364502	-39.547890
4495.056152	-39.509632
4497.747803	-39.471500
4500.439453	-39.433529
4503.131104	-39.395718
4505.822754	-39.358147
4508.514404	-39.320786
4511.206055	-39.283661
4513.897705	-39.246822
4516.589355	-39.210285
4519.281006	-39.174061
4521.972656	-39.138195
4524.664307	-39.102688
4527.355957	-39.067581
4530.047607	-39.032883
4532.739258	-38.998577
4535.430908	-38.964725
4538.122559	-38.931313
4540.814209	-38.898380
4543.505859	-38.865963
4546.197510	-38.834030
4548.889160	-38.802624
4551.580811	-38.771736
4554.272461	-38.741402
4556.964111	-38.711605
4559.655762	-38.682350
4562.347412	-38.653664
4565.039062	-38.625568
4567.730713	-38.598083
4570.422363	-38.571213
4573.114014	-38.544937
4575.805664	-38.519291
4578.497314	-38.494270
4581.188965	-38.469868
4583.880615	-38.446125
4586.572266	-38.423027
4589.263916	-38.400570
4591.955566	-38.378750
4594.647217	-38.357609
4597.338867	-38.337139
4600.030518	-38.317333
4602.722168	-38.298206
4605.413818	-38.279762
4608.105469	-38.262032
4610.797119	-38.244965
4613.488770	-38.228607
4616.180420	-38.212944
4618.872070	-38.197971
4621.563721	-38.183693
4624.255371	-38.170135
4626.947021	-38.157280
4629.638672	-38.145088
4632.330322	-38.133606
4635.021973	-38.122849
4637.713623	-38.112827
4640.405273	-38.103508
4643.096924	-38.094894
4645.788574	-38.086994
4648.480225	-38.079815
4651.171875	-38.073341
4653.863525	-38.067581
4656.555176	-38.062538
4659.246826	-38.058220
4661.938477	-38.054619
4664.630127	-38.051731
4667.321777	-38.049568
4670.013428	-38.048126
4672.705078	-38.047382
4675.396729	-38.047352
4678.088379	-38.048046
4680.780029	-38.049431
4683.471680	-38.051529
4686.163330	-38.054337
4688.854980	-38.057865
4691.546631	-38.062080
4694.238281	-38.067013
4696.929932	-38.072651
4699.621582	-38.078979
4702.313232	-38.085995
4705.004883	-38.093727
4707.696533	-38.102161
4710.388184	-38.111275
4713.079834	-38.121071
4715.771484	-38.131573
4718.463135	-38.142769
4721.154785	-38.154648
4723.846436	-38.167217
4726.538086	-38.180462
4729.229736	-38.194374
4731.921387	-38.208950
4734.613037	-38.224236
4737.304688	-38.240147
4739.996338	-38.256699
4742.687988	-38.273933
4745.379639	-38.291824
4748.071289	-38.310356
4750.762939	-38.329529
4753.454590	-38.349346
4756.146240	-38.369812
4758.837891	-38.390888
4761.529541	-38.412563
4764.221191	-38.434906
4766.912842	-38.457878
4769.604492	-38.481449
4772.296143	-38.505619
4774.987793	-38.530384
4777.679443	-38.555775
4780.371094	-38.581726
4783.062744	-38.608246
4785.754395	-38.635342
4788.446045	-38.663006
4791.137695	-38.691219
4793.829346	-38.719963
4796.520996	-38.749229
4799.212646	-38.779060
4801.904297	-38.809456
4804.595947	-38.840340
4807.287598	-38.871731
4809.979248	-38.903618
4812.670898	-38.935974
4815.362549	-38.968819
4818.054199	-39.002132
4820.745850	-39.035904
4823.437500	-39.070072
4826.129150	-39.104679
4828.820801	-39.139736
4831.512451	-39.175171
4834.204102	-39.211010
4836.895752	-39.247238
4839.587402	-39.283810
4842.279053	-39.320717
4844.970703	-39.357979
4847.662354	-39.395573
4850.354004	-39.433418
4853.045654	-39.471558
4855.737305	-39.509983
4858.428955	-39.548653
4861.120605	-39.587543
4863.812256	-39.626659
4866.503906	-39.665977
4869.195557	-39.705418
4871.887207	-39.745018
4874.578857	-39.784767
4877.270508	-39.824615
4879.962158	-39.864555
4882.653809	-39.904572
4885.345459	-39.944595
4888.037109	-39.984600
4890.728760	-40.024635
4893.420410	-40.064644
4896.112061	-40.104561
4898.803711	-40.144394
4901.495361	-40.184135
4904.187012	-40.223679
4906.878662	-40.263069
4909.570312	-40.302296
4912.261963	-40.341248
4914.953613	-40.379929
4917.645264	-40.418354
4920.336914	-40.456440
4923.028564	-40.494152
4925.720215	-40.531517
4928.411865	-40.568474
4931.103516	-40.604954
4933.795166	-40.640953
4936.486816	-40.676453
4939.178467	-40.711384
4941.870117	-40.745762
4944.561768	-40.779545
4947.253418	-40.812630
4949.945068	-40.845108
4952.636719	-40.876858
4955.328369	-40.907875
4958.020020	-40.938152
4960.711670	-40.967613
4963.403320	-40.996208
4966.094971	-41.023952
4968.786621	-41.050854
4971.478271	-41.076851
4974.169922	-41.101837
4976.861572	-41.125851
4979.553223	-41.148891
4982.244873	-41.170914
4984.936523	-41.191864
4987.628174	-41.211777
4990.319824	-41.230610
4993.011475	-41.248287
4995.703125	-41.264877
4998.394775	-41.280300
5001.086426	-41.294518
5003.778076	-41.307575
5006.469727	-41.319511
5009.161377	-41.330181
5011.853027	-41.339622
5014.544678	-41.347862
5017.236328	-41.354900
5019.927979	-41.360683
5022.619629	-41.365211
5025.311279	-41.368519
5028.002930	-41.370628
5030.694580	-41.371464
5033.386230	-41.371063
5036.077881	-41.369484
5038.769531	-41.366623
5041.461182	-41.362576
5044.152832	-41.357357
5046.844482	-41.350948
5049.536133	-41.343369
5052.227783	-41.334663
5054.919434	-41.324768
5057.611084	-41.313766
5060.302734	-41.301685
5062.994385	-41.288509
5065.686035	-41.274246
5068.377686	-41.259003
5071.069336	-41.242722
5073.760986	-41.225426
5076.452637	-41.207237
5079.144287	-41.188095
5081.835938	-41.168018
5084.527588	-41.147079
5087.219238	-41.125313
5089.910889	-41.102741
5092.602539	-41.079365
5095.294189	-41.055225
5097.985840	-41.030388
5100.677490	-41.004826
5103.369141	-40.978577
5106.060791	-40.951756
5108.752441	-40.924267
5111.444092	-40.896252
5114.135742	-40.867710
5116.827393	-40.838612
5119.519043	-40.809055
5122.210693	-40.779045
5124.902344	-40.748634
5127.593994	-40.717812
5130.285645	-40.686687
5132.977295	-40.655186
5135.668945	-40.623341
5138.360596	-40.591290
5141.052246	-40.558975
5143.743896	-40.526413
5146.435547	-40.493710
5149.127197	-40.460842
5151.818848	-40.427807
5154.510498	-40.394619
5157.202148	-40.361401
5159.893799	-40.328110
5162.585449	-40.294792
5165.277100	-40.261456
5167.968750	-40.228104
5170.660400	-40.194775
5173.352051	-40.161480
5176.043701	-40.128235
5178.735352	-40.095066
5181.427002	-40.062073
5184.118652	-40.029175
5186.810303	-39.996414
5189.501953	-39.963821
5192.193604	-39.931393
5194.885254	-39.899162
5197.576904	-39.867142
5200.268555	-39.835335
5202.960205	-39.803783
5205.651855	-39.772472
5208.343506	-39.741428
5211.035156	-39.710670
5213.726807	-39.680218
5216.418457	-39.650043
5219.110107	-39.620205
5221.801758	-39.590675
5224.493408	-39.561489
5227.185059	-39.532688
5229.876709	-39.504215
5232.568359	-39.476101
5235.260010	-39.448372
5237.951660	-39.421032
5240.643311	-39.394127
5243.334961	-39.367596
5246.026611	-39.341480
5248.718262	-39.315777
5251.409912	-39.290497
5254.101562	-39.265659
5256.793213	-39.241257
5259.484863	-39.217308
5262.176514	-39.193829
5264.868164	-39.170773
5267.559814	-39.148163
5270.251465	-39.126072
5272.943115	-39.104462
5275.634766	-39.083302
5278.326416	-39.062618
5281.018066	-39.042427
5283.709717	-39.022720
5286.401367	-39.003525
5289.093018	-38.984818
5291.784668	-38.966599
5294.476318	-38.948906
5297.167969	-38.931721
5299.859619	-38.915028
5302.551270	-38.898849
5305.242920	-38.883186
5307.934570	-38.868053
5310.626221	-38.853451
5313.317871	-38.839371
